Feature 1,Feature 2,Dataset,ID
1.0970639814699807,-2.0733350146975935,Cancer,0
1.8298206075464458,-0.35363240824381126,Cancer,1
1.5798881149312178,0.4561869517641946,Cancer,2
-0.7689092872596208,0.25373211176219296,Cancer,3
1.7502966326234184,-1.1518164326195182,Cancer,4
-0.47637466522134253,-0.8353353034209873,Cancer,5
1.170907672469935,0.1606494267038018,Cancer,6
-0.11851677806771978,0.3584501324528832,Cancer,7
-0.32016685733682465,0.5888297779724025,Cancer,8
-0.4735345232598054,1.105438680046475,Cancer,9
0.537556015047254,0.9192733099296918,Cancer,10
0.4693926079703736,-0.3257076027262936,Cancer,11
1.4322007329313104,1.2822957816574192,Cancer,12
0.48927360170113043,1.084495075908337,Cancer,13
-0.11283649414464653,0.7726680809627255,Cancer,14
0.11721500473982457,1.9199121743074004,Cancer,15
0.15697699220133832,0.19555543360069827,Cancer,16
0.5687975766241574,0.3235441255559867,Cancer,17
1.6139698184696574,0.6656229931455752,Cancer,18
-0.16679919141384392,-1.1471622983665986,Cancer,19
-0.29744572164453115,-0.833008236294527,Cancer,20
-1.3130804870900499,-1.5939591866468776,Cancer,21
0.3444263616627596,-1.1704329696311964,Cancer,22
1.9973889832771101,0.8727319674004963,Cancer,23
0.7164849586240649,0.4864388244081716,Cancer,24
0.8556519147393631,-0.6724406045688023,Cancer,25
0.12857557258597158,0.5213448313050689,Cancer,26
1.2731527830852554,0.22348023911821593,Cancer,27
0.33306579381661305,1.3916679366010287,Cancer,28
0.9777780190854404,-0.986594666640873,Cancer,29
1.2788330670083286,1.354434862577672,Cancer,30
-0.6496233248750801,-0.13721516548305118,Cancer,31
0.8215702112009226,1.0914762772877165,Cancer,32
1.4606021525466766,1.670915991776203,Cancer,33
0.5687975766241574,-0.32803466985275376,Cancer,34
0.742046236277895,0.5353072340638273,Cancer,35
0.034850887855260956,0.5655591067078043,Cancer,36
-0.31164643145221477,-0.20237304502392464,Cancer,37
0.24502139300897569,1.3753784667158102,Cancer,38
-0.18384004318306366,0.35612306532642385,Cancer,39
-0.19520061102921066,0.5329801669373672,Cancer,40
-0.9023959594518453,0.4794576230287928,Cancer,41
1.4037993133159432,1.2846228487838784,Cancer,42
-0.24064288241379767,0.23046144049759557,Cancer,43
-0.271884443990701,0.5865027108459424,Cancer,44
1.284513350931402,-0.39319254939362724,Cancer,45
-1.684571055659048,-0.5700496510045714,Cancer,46
-0.271884443990701,-0.14652343398889012,Cancer,47
-0.5899803436828095,-1.084331485952184,Cancer,48
-0.18099990122152704,0.7005290000424724,Cancer,49
-0.6723444605673736,0.5376343011902875,Cancer,50
-0.13839777179847665,-0.6864030073275608,Cancer,51
-0.6212219052597133,-0.24426025330020157,Cancer,52
1.1623872465853244,-0.13721516548305118,Cancer,53
0.2762629545858791,0.6353711205015982,Cancer,54
-0.7405078676442541,-0.12557982985075208,Cancer,55
1.4435613007774568,-0.16746703812702818,Cancer,56
0.1654974180859487,0.5353072340638273,Cancer,57
-0.30596614752914103,0.004735929230995686,Cancer,58
-1.5647170648821997,-1.7452185498667638,Cancer,59
-1.1239270324517066,-1.0261548077906895,Cancer,60
-1.5703973488052732,0.3933561393497805,Cancer,61
0.034850887855260956,0.6656229931455752,Cancer,62
-1.407089186016914,-1.263515654689588,Cancer,63
-0.41105140010599867,1.0588973375172794,Cancer,64
0.18537841181670509,1.0821680087818775,Cancer,65
-1.3241570407400427,0.4003373407291601,Cancer,66
-0.8001508488365242,-0.05809488318341846,Cancer,67
-1.4479872302630423,-0.4560233618080422,Cancer,68
-0.38264998049063187,-0.6514970004306643,Cancer,69
1.3668774678159665,0.47014935452295303,Cancer,70
-1.4880332319207095,-1.0820044188257243,Cancer,71
0.8726927665085827,1.2171379021165447,Cancer,72
-0.09295550041388966,-0.8143916992828492,Cancer,73
-0.5161366526828558,-0.6445157990512846,Cancer,74
0.5517567248549377,0.0838562115306284,Cancer,75
-0.16963933337538054,-1.9430192556158457,Cancer,76
1.1141048332392014,-0.730617282730297,Cancer,77
1.719055071046515,1.0891492101612563,Cancer,78
-0.3599288447983384,-0.30010986433523607,Cancer,79
-0.760388861375011,0.39102907222332034,Cancer,80
-0.2236020306445774,-0.7981022293976306,Cancer,81
3.1504866196610037,1.3078935200484767,Cancer,82
1.4123197392005535,1.629028783499927,Cancer,83
-0.6041810534904931,-0.846970639053286,Cancer,84
1.2305506536622055,-0.17910237375932728,Cancer,85
0.10017415297060484,0.5050553614198503,Cancer,86
1.3895986035082595,1.2334273720017634,Cancer,87
-0.5019359428751726,0.584175643719483,Cancer,88
0.14561642435519184,-0.9423803912381372,Cancer,89
0.13993614043211808,1.1007845457935554,Cancer,90
0.3529467875473694,0.8075740878596228,Cancer,91
-0.24348302437533428,-1.054079613308207,Cancer,92
-0.19236046906767404,-0.2302978505414423,Cancer,93
0.2649023867397326,0.1257434198069045,Cancer,94
1.741776206738809,0.8704049002740369,Cancer,95
-0.5530584981828329,-0.3373429383585927,Cancer,96
-1.2327044695785612,0.15134115819796284,Cancer,97
-0.7177867319519606,-1.5008765015884862,Cancer,98
0.08313330120138458,0.11178101704814608,Cancer,99
-0.14691819768308703,1.3241829899336952,Cancer,100
-2.029648303985755,-1.3635795411273588,Cancer,101
-0.5530584981828329,0.2863110515326301,Cancer,102
-1.207427206120885,0.025679533369133735,Cancer,103
-1.0330424896825325,8.179497807621169e-05,Cancer,104
-0.28892529575992126,-0.867914243191424,Cancer,105
-0.7064261641058136,-0.2233166491620635,Cancer,106
-0.5019359428751726,-0.1744482395064078,Cancer,107
2.312644741007682,0.0885103457835487,Cancer,108
-0.7916304229519143,0.4585140188906548,Cancer,109
-1.2355446115400983,-0.5351436441076749,Cancer,110
-0.4252521099136818,0.3421606625676654,Cancer,111
0.03769102981679758,0.0838562115306284,Cancer,112
-1.0273622057594591,0.20951783635945753,Cancer,113
-1.5340435316976035,-0.8050834307770098,Cancer,114
-0.62406204722125,0.5213448313050689,Cancer,115
-1.4704243517591822,-0.8213729006622283,Cancer,116
0.2109396894705352,-0.6096097921543874,Cancer,117
0.4693926079703736,0.8424800947565193,Cancer,118
1.0857034136238342,0.16763062808318144,Cancer,119
-0.7717494292211575,-1.9709440611333628,Cancer,120
1.287353492892939,-0.5048917714636971,Cancer,121
2.874992849391946,0.21184490348591684,Cancer,122
0.10585443689367809,-1.9546545912481443,Cancer,123
-0.21508160475996752,-0.6747676716952616,Cancer,124
-0.07875479060620653,-0.48394816732555906,Cancer,125
-0.14691819768308703,1.2566980432663617,Cancer,126
1.3839183195851863,-0.08834675582739546,Cancer,127
0.2762629545858791,-0.6747676716952616,Cancer,128
1.6082895345465842,1.3567619297041325,Cancer,129
-0.5502183562212962,-1.3961584808977958,Cancer,130
0.37850806520120006,0.04429607038081246,Cancer,131
0.5773180025087679,0.5236718984315283,Cancer,132
0.44951161423961716,-1.2472261848043693,Cancer,133
1.2277105117006684,0.6097733821105406,Cancer,134
-0.3854901224521685,0.7400891411922883,Cancer,135
-0.6865451703750568,-0.6096097921543874,Cancer,136
-0.7660691452980842,-0.9074743843412403,Cancer,137
0.23366082516282868,-0.4001737507730069,Cancer,138
-0.8086712747211346,-1.3728878096331978,Cancer,139
-1.2466211651900914,-1.7033313415904874,Cancer,140
0.5631172927010841,-0.288474528702937,Cancer,141
-0.7660691452980842,-0.4606774960609617,Cancer,142
-0.3485682769521914,-0.7841398266388717,Cancer,143
-0.9591987986825787,-1.0052112036525513,Cancer,144
-0.6325824731058599,-1.0796773516992646,Cancer,145
-0.6609838927212266,-0.6305533962925262,Cancer,146
0.23366082516282868,-0.1209256955978326,Cancer,147
0.08881358512445783,-0.956342793996896,Cancer,148
-0.10999635218310991,-0.3210534684733741,Cancer,149
-0.32016685733682465,0.3468147968205849,Cancer,150
-1.6780387291475138,0.3281982598089062,Cancer,151
-1.248609264563167,-0.9191097199735394,Cancer,152
-0.8455931202211112,-1.4450268905534511,Cancer,153
-0.2775647279137743,-0.9191097199735394,Cancer,154
-0.533177504452076,-0.3140722670939945,Cancer,155
1.0090195806623439,0.33750652831474515,Cancer,156
0.7704476558932623,0.039641936127892984,Cancer,157
-0.5871402017212729,-1.524147172853084,Cancer,158
-0.9165966692595283,-1.4729516960709685,Cancer,159
-0.6751846025289102,0.20719076923299737,Cancer,160
1.4378810168543836,-0.7794856923859523,Cancer,161
1.5514866953158506,-0.26520385743833963,Cancer,162
-0.5076162267982459,0.6819124630307937,Cancer,163
2.5966589371613504,0.6400252547545175,Cancer,164
0.23934110908590245,0.10945394992168675,Cancer,165
-0.9449980888748951,-2.229248512170399,Cancer,166
0.7534068041240426,-0.11394449421845299,Cancer,167
0.9493765994700731,1.2543709761399013,Cancer,168
0.23934110908590245,-0.5444519126135139,Cancer,169
-0.5132965107213191,-1.6055945222791763,Cancer,170
-0.19804075299074728,0.07920207727770893,Cancer,171
0.37850806520120006,-1.7219478786021658,Cancer,172
-0.8654741139518681,-1.0657149489405058,Cancer,173
-0.9847600763364088,-0.9633239953762752,Cancer,174
-1.5496643124860556,-1.1262186942284607,Cancer,175
-1.1994748086285822,-0.2861474615764777,Cancer,176
0.6625222613548686,0.1909012993477788,Cancer,177
-0.317326715375288,0.6819124630307937,Cancer,178
-0.37412955460602154,-1.4496810248063707,Cancer,179
3.718515011968341,0.6004651136047017,Cancer,180
1.9775079895463534,1.6941866630408013,Cancer,181
0.4466714722780801,0.23744264187697436,Cancer,182
-0.7717494292211575,-1.0168465392848505,Cancer,183
0.3273855098935393,0.7261267384335299,Cancer,184
-1.1494883101055366,-0.9726322638821147,Cancer,185
1.1879485242391545,-0.16513997100056885,Cancer,186
-0.6865451703750568,-0.4886023015784785,Cancer,187
-0.65814375075969,-0.44206095904928294,Cancer,188
-0.5189767946443924,-0.7887939608917912,Cancer,189
0.026330461970651087,0.891348504412175,Cancer,190
-0.3854901224521685,0.49342002578755123,Cancer,191
-1.251733420720857,-0.24891438755312104,Cancer,192
-0.5076162267982459,1.7616716097081349,Cancer,193
0.20809954750899856,0.9122921085503131,Cancer,194
-0.34572813499065475,-0.6887300744540209,Cancer,195
-0.10147592629850004,0.6982019329160123,Cancer,196
1.1226252591238108,0.593483912225322,Cancer,197
1.4350408748928465,0.7447432754452078,Cancer,198
0.09165372708599445,0.21649903773883633,Cancer,199
-0.5388577883751493,0.06291260739249036,Cancer,200
0.96925759320083,0.007062996357455837,Cancer,201
2.602339221084424,1.7174573343053994,Cancer,202
-0.09011535845235304,1.0379537333791413,Cancer,203
-0.47069438129826874,-0.16048583674764855,Cancer,204
0.2819432385089523,-0.607282725027928,Cancer,205
-1.207427206120885,-0.46998576456680063,Cancer,206
0.8187300692393864,0.2258073062446761,Cancer,207
-0.28892529575992126,0.7563786110775069,Cancer,208
0.32454536793200267,-1.4845870317032674,Cancer,209
1.832660749507982,0.6632959260191158,Cancer,210
-0.6496233248750801,-0.08136555444801583,Cancer,211
3.971287646545106,-0.19073770939162638,Cancer,212
0.9351758896623905,1.4591528832683625,Cancer,213
0.017810036086040707,1.0519161361378997,Cancer,214
-0.07591464864466992,-0.5491060468664334,Cancer,215
-0.6354226150673965,-0.2186625149091432,Cancer,216
-1.1154066065670967,-0.4211173549111449,Cancer,217
1.6111296765081213,0.5283260326844477,Cancer,218
1.5344458435466308,3.0671562676520754,Cancer,219
-0.13555762983694003,-1.426410353541773,Cancer,220
-0.16111890749077015,-1.2542073861837486,Cancer,221
-1.1210868904901699,-0.4094820192788458,Cancer,222
0.4608721820857637,0.22348023911821593,Cancer,223
-0.24348302437533428,-0.5281624427282953,Cancer,224
0.06041216550909108,-1.3542712726215194,Cancer,225
-1.047243199490216,-0.8911849144560218,Cancer,226
0.24786153497051233,-0.8795495788237231,Cancer,227
-0.4280922518752189,1.0891492101612563,Cancer,228
